ID,Rating,MainCategory,Plateform,ActingPrice,Offer,NumberOfRatings,NumberOfReviews,5Star,4Star,3Star,2Star,1Star,Fulfilled,Combo,Category
13822,4.0,Women,Flipkart,799,61.83,533.0,82.0,274.0,122.0,61.0,26,50,1,False,flip
11104,3.9,Men,Flipkart,499,55.11,73.0,5.0,35.0,15.0,10.0,5,8,0,False,other
1824,3.9,Women,Flipkart,799,62.58,817.0,138.0,409.0,162.0,114.0,52,80,1,False,sandal
13339,4.5,Women,Flipkart,999,43.04,96.0,9.0,68.0,16.0,6.0,3,3,1,False,sandal
4268,4.0,Men,Flipkart,2695,40.71,464.0,58.0,232.0,116.0,48.0,20,48,1,False,sandal
13998,4.1,Women,Flipkart,1499,74.78,275.0,41.0,133.0,85.0,26.0,13,18,1,False,bellie
19174,4.2,Men,Flipkart,1299,35.03,169.0,25.0,95.0,38.0,20.0,5,11,1,False,flip
3125,4.2,Women,Flipkart,999,40.04,2118.0,330.0,1288.0,409.0,209.0,75,142,1,False,boot
7896,4.4,Women,Flipkart,999,0.1,887.0,168.0,599.0,146.0,63.0,25,54,1,False,shoe
8662,3.9,Women,Flipkart,899,63.85,12.0,1.0,8.0,1.0,0.0,0,3,0,False,bellie
18392,4.5,Women,Flipkart,3999,40.31,115.0,14.0,74.0,23.0,5.0,1,6,1,False,shoe
6927,3.6,Women,Flipkart,399,12.53,239.0,30.0,0.0,0.0,0.0,0,0,0,False,slipper
1077,4.2,Men,Flipkart,999,40.04,61.0,7.0,31.0,18.0,9.0,1,2,0,False,other
17225,4.3,Women,Flipkart,799,13.27,128.0,18.0,70.0,36.0,14.0,4,4,1,False,bellie
8985,3.8,Women,Flipkart,599,47.08,104.0,9.0,44.0,21.0,17.0,13,9,1,False,juti
20537,3.9,Men,Flipkart,499,43.09,8263.0,1137.0,3857.0,1923.0,1264.0,507,712,1,False,sandal
2185,3.9,Men,Flipkart,499,50.1,8421.0,946.0,4628.0,1078.0,981.0,540,1194,1,False,sneaker
11525,4.1,Women,Flipkart,999,60.06,2077.0,360.0,1148.0,463.0,225.0,81,160,1,False,boot
8894,3.9,Women,Flipkart,499,24.05,1612.0,185.0,752.0,337.0,239.0,112,172,1,False,sandal
12165,4.1,Women,Flipkart,599,66.78,489.0,93.0,271.0,90.0,55.0,33,41,0,False,sandal
14451,3.8,Women,Flipkart,699,39.06,738.0,88.0,331.0,166.0,99.0,48,94,0,False,sandal
19364,3.6,Men,Flipkart,1299,61.97,12369.0,1385.0,4904.0,2683.0,1857.0,906,2019,1,False,other
10974,3.7,Men,Flipkart,999,70.07,73.0,18.0,35.0,10.0,10.0,4,14,0,False,shoe
7618,3.6,Women,Flipkart,599,69.12,5.0,1.0,4.0,1.0,1.0,0,2,1,False,sandal
5888,4.3,Women,Flipkart,3499,73.76,80.0,8.0,47.0,21.0,5.0,4,3,1,False,sneaker
20901,4.1,Men,Flipkart,999,63.16,74.0,10.0,40.0,16.0,7.0,6,5,1,False,flip
16651,4.1,Men,Flipkart,1499,50.97,153.0,24.0,92.0,20.0,21.0,9,11,1,True,sneaker
260,4.0,Women,Flipkart,939,50.69,6771.0,1000.0,1563.0,492.0,628.0,9,587,0,False,sandal
16364,4.2,Women,Flipkart,599,16.69,4809.0,875.0,2874.0,914.0,441.0,216,364,1,False,sandal
7274,4.6,Women,Flipkart,4499,60.01,5.0,0.0,4.0,0.0,1.0,0,0,0,False,boot
16445,3.9,Women,Flipkart,999,43.04,66.0,23.0,31.0,14.0,11.0,1,8,1,False,juti
19391,4.0,Men,Flipkart,499,42.08,87.0,5.0,53.0,13.0,6.0,0,15,0,False,shoe
18024,4.4,Men,Flipkart,8999,46.01,12.0,1.0,9.0,1.0,1.0,0,1,1,False,shoe
12732,4.2,Women,Flipkart,799,1.13,17.0,2.0,9.0,6.0,0.0,0,2,0,False,other
18105,3.0,Women,Flipkart,699,2.86,5.0,1.0,2.0,0.0,1.0,0,2,0,False,other
17660,3.9,Men,Flipkart,799,25.03,1180.0,141.0,653.0,155.0,145.0,66,161,1,False,boot
2720,4.3,Men,Flipkart,4799,60.01,598.0,83.0,366.0,129.0,50.0,18,35,1,False,shoe
6810,3.8,Men,Flipkart,998,40.08,1321.0,183.0,649.0,265.0,144.0,75,188,1,False,sandal
3177,3.9,Men,Flipkart,949,40.04,1706.0,234.0,806.0,387.0,221.0,93,199,1,False,shoe
20487,3.9,Women,Flipkart,1199,74.65,111.0,20.0,60.0,17.0,12.0,6,16,0,False,bellie
12686,4.0,Men,Flipkart,499,20.04,149.0,11.0,76.0,24.0,29.0,7,13,0,False,mojaris
980,4.2,Men,Flipkart,943,62.56,138.0,8.0,66.0,15.0,17.0,7,10,1,False,shoe
15792,3.8,Men,Flipkart,899,74.64,382.0,45.0,181.0,70.0,46.0,26,59,1,False,flip
17632,4.3,Men,Flipkart,749,17.09,116025.0,19156.0,68705.0,26873.0,10483.0,3381,6583,1,False,shoe
6754,3.9,Women,Flipkart,999,52.55,2238.0,320.0,1060.0,547.0,300.0,106,225,1,False,shoe
2378,4.1,Women,Flipkart,499,40.08,3505.0,452.0,1946.0,753.0,383.0,178,245,1,False,other
3649,3.9,Men,Flipkart,574,22.65,1970.0,258.0,944.0,444.0,254.0,87,241,1,False,slipper
13115,3.9,Men,Flipkart,499,36.07,62.0,10.0,31.0,10.0,11.0,5,5,1,False,sandal
18364,3.9,Women,Flipkart,998,55.01,59.0,9.0,31.0,9.0,7.0,5,7,0,False,bellie
465,4.3,Women,Flipkart,395,27.32,28.0,6.0,25.0,3.0,3.0,1,4,0,False,bellie
12071,4.2,Men,Flipkart,1399,30.02,6387.0,784.0,3763.0,1319.0,541.0,244,520,1,False,slipper
5207,3.8,Women,Flipkart,599,34.06,11303.0,1690.0,5153.0,2195.0,1647.0,855,1446,1,False,sandal
12624,4.1,Men,Flipkart,1399,69.34,1432.0,283.0,716.0,358.0,146.0,62,150,1,False,shoe
1990,3.9,Men,Flipkart,999,60.16,2199.0,232.0,1198.0,333.0,227.0,150,292,1,False,shoe
5938,4.0,Women,Flipkart,774,67.83,2647.0,465.0,1332.0,633.0,341.0,155,186,0,False,sandal
3423,4.0,Women,Flipkart,499,49.1,140.0,13.0,79.0,15.0,19.0,14,13,0,False,juti
13606,4.2,Men,Flipkart,1299,70.82,141.0,21.0,90.0,19.0,16.0,5,11,0,False,shoe
10349,3.8,Women,Flipkart,767,76.53,3518.0,460.0,1806.0,515.0,444.0,286,467,1,False,sandal
2292,4.2,Women,Flipkart,999,50.15,542.0,99.0,330.0,112.0,38.0,22,40,0,False,boot
2315,4.0,Men,Flipkart,3999,20.11,454.0,50.0,240.0,103.0,41.0,17,53,1,False,other
4933,4.0,Women,Flipkart,999,50.65,190.0,35.0,96.0,42.0,30.0,6,16,1,False,boot
17226,4.0,Women,Flipkart,699,67.81,2270.0,318.0,1117.0,537.0,305.0,131,182,1,False,bellie
12369,3.8,Men,Flipkart,499,60.12,3380.0,451.0,1567.0,622.0,539.0,223,429,1,False,other
1150,4.0,Women,Flipkart,999,61.06,1778.0,269.0,842.0,436.0,259.0,92,149,1,False,sandal
10950,4.5,Men,Flipkart,3295,30.02,31.0,5.0,23.0,5.0,0.0,1,2,0,False,sandal
17842,3.5,Men,Flipkart,999,75.18,10742.0,1372.0,4572.0,1558.0,1411.0,954,2247,1,False,flip
3825,4.1,Men,Flipkart,999,35.04,52.0,6.0,26.0,13.0,9.0,2,2,0,False,juti
18985,4.2,Men,Flipkart,999,57.26,321.0,48.0,192.0,62.0,34.0,17,16,1,False,mojaris
12851,3.8,Men,Flipkart,999,76.18,1409.0,180.0,653.0,249.0,211.0,94,202,1,False,other
6617,4.2,Women,Flipkart,999,17.82,747.0,95.0,406.0,205.0,80.0,21,35,1,False,sandal
20237,3.9,Women,Flipkart,999,50.05,555.0,79.0,273.0,123.0,58.0,24,77,1,False,boot
1220,3.9,Men,Flipkart,999,68.77,410.0,63.0,202.0,80.0,55.0,32,41,0,False,other
593,4.1,Women,Flipkart,876,37.55,343.0,46.0,31.0,87.0,79.0,20,18,1,False,sneaker
16757,3.7,Women,Flipkart,999,50.05,44.0,7.0,16.0,12.0,6.0,5,5,0,False,boot
632,4.0,Women,Flipkart,401,18.46,1275.0,146.0,149.0,411.0,309.0,86,33,0,False,sandal
5915,3.9,Men,Flipkart,999,73.17,164.0,19.0,68.0,48.0,24.0,11,13,0,False,flip
15746,3.0,Women,Flipkart,999,43.04,7.0,2.0,2.0,2.0,0.0,0,3,0,False,sandal
2874,4.2,Women,Flipkart,1399,71.55,14908.0,2466.0,8672.0,3134.0,1589.0,575,944,1,False,boot
1977,3.9,Men,Flipkart,2299,40.02,77.0,3.0,35.0,21.0,7.0,7,7,1,False,sandal
9661,4.0,Women,Flipkart,899,15.91,940.0,130.0,448.0,259.0,101.0,43,89,1,False,shoe
5354,4.3,Men,Flipkart,999,14.51,70.0,6.0,43.0,15.0,4.0,3,5,1,False,other
8401,4.0,Men,Flipkart,2699,46.05,957.0,163.0,479.0,262.0,86.0,43,87,1,False,other
16595,4.2,Men,Flipkart,999,52.55,351.0,48.0,180.0,91.0,53.0,9,18,1,False,juti
8835,4.1,Women,Flipkart,999,50.05,102.0,13.0,56.0,20.0,15.0,1,10,0,False,sandal
5333,4.0,Men,Flipkart,999,60.06,42788.0,6351.0,22139.0,8898.0,5416.0,2219,4116,1,False,other
4975,4.3,Men,Flipkart,799,15.89,120.0,41.0,60.0,30.0,12.0,9,9,1,False,sandal
6598,4.0,Women,Flipkart,999,64.06,729.0,113.0,372.0,160.0,95.0,40,63,1,False,sandal
7744,4.1,Men,Flipkart,4299,52.01,1900.0,209.0,1030.0,450.0,186.0,59,175,1,False,shoe
749,4.1,Men,Flipkart,739,50.06,44.0,7.0,1.0,1.0,4.0,1,2,0,False,juti
771,4.0,Women,Flipkart,809,60.94,125.0,20.0,51.0,31.0,12.0,5,7,1,False,sneaker
14040,3.6,Women,Flipkart,599,69.12,8.0,1.0,2.0,1.0,1.0,0,1,1,False,sandal
12124,4.3,Women,Flipkart,999,70.07,709.0,96.0,443.0,140.0,49.0,33,44,1,False,sandal
19198,3.9,Women,Flipkart,499,70.14,2598.0,374.0,1291.0,518.0,317.0,190,282,0,False,juti
9181,3.7,Men,Flipkart,2899,67.26,982.0,155.0,452.0,179.0,136.0,57,158,0,False,other
16375,4.0,Men,Flipkart,999,58.46,97.0,14.0,54.0,21.0,4.0,8,10,1,False,other
10756,4.2,Men,Flipkart,2099,65.56,2249.0,369.0,1154.0,661.0,253.0,77,104,1,False,shoe
3795,4.1,Women,Flipkart,999,70.07,311.0,53.0,166.0,67.0,40.0,15,23,0,False,sandal
8584,4.3,Men,Flipkart,2799,41.26,165.0,21.0,89.0,50.0,19.0,4,3,1,False,sandal
8725,3.4,Women,Flipkart,999,25.03,18.0,2.0,5.0,5.0,3.0,2,3,0,False,sandal
5989,3.5,Men,Flipkart,999,60.06,19.0,2.0,9.0,2.0,2.0,2,4,0,False,mojaris
12004,3.6,Women,Flipkart,799,33.04,262.0,23.0,114.0,42.0,32.0,33,41,1,False,sandal
3133,3.6,Women,Flipkart,499,46.09,72.0,9.0,36.0,10.0,6.0,3,17,1,False,shoe
9529,4.2,Women,Flipkart,1299,56.2,449.0,83.0,224.0,135.0,59.0,10,21,0,False,sandal
874,4.0,Women,Flipkart,573,60.12,2603.0,315.0,1650.0,699.0,187.0,118,78,0,False,juti
14357,4.2,Men,Flipkart,749,16.02,70838.0,11734.0,41410.0,16454.0,6485.0,2192,4297,1,False,other
16276,4.1,Women,Flipkart,999,66.87,1194.0,207.0,617.0,290.0,143.0,61,84,0,False,sandal
10298,3.9,Women,Flipkart,499,56.11,665.0,89.0,363.0,99.0,72.0,42,94,1,False,juti
20635,3.9,Men,Flipkart,499,30.26,61.0,12.0,29.0,11.0,13.0,3,5,1,False,sandal
11179,4.2,Men,Flipkart,899,20.02,34165.0,5813.0,17879.0,9441.0,3674.0,1205,1966,1,False,shoe
14650,4.1,Men,Flipkart,999,70.07,491.0,70.0,264.0,107.0,48.0,25,47,1,False,sandal
3678,4.3,Women,Flipkart,1299,68.9,562.0,74.0,338.0,117.0,48.0,11,39,0,False,boot
1232,4.1,Men,Flipkart,1499,58.04,28064.0,3508.0,14032.0,7016.0,3640.0,1283,2093,1,False,shoe
3943,4.0,Women,Flipkart,4499,30.01,361.0,40.0,196.0,78.0,19.0,17,51,1,False,other
7380,3.9,Men,Flipkart,499,48.9,4321.0,549.0,2289.0,623.0,567.0,257,585,0,False,other
19931,3.7,Men,Flipkart,999,56.06,283.0,31.0,136.0,44.0,35.0,28,40,0,False,other
1231,4.5,Women,Flipkart,3995,30.01,230.0,27.0,143.0,65.0,13.0,4,5,1,False,shoe
19742,4.3,Women,Flipkart,3999,57.51,3096.0,325.0,1799.0,783.0,270.0,102,142,1,False,shoe
20262,4.1,Men,Flipkart,3999,81.02,16761.0,2129.0,9342.0,3194.0,2027.0,836,1362,1,True,shoe
9270,4.0,Men,Flipkart,649,7.7,6347.0,798.0,3516.0,1038.0,693.0,355,745,1,False,shoe
7741,4.0,Women,Flipkart,399,38.6,199.0,22.0,97.0,54.0,17.0,9,18,1,False,flip
11328,3.7,Women,Flipkart,499,62.73,73.0,7.0,36.0,13.0,7.0,3,14,0,False,juti
12678,4.1,Women,Flipkart,1499,76.05,213.0,29.0,116.0,51.0,21.0,7,18,0,False,sandal
18887,4.2,Men,Flipkart,999,15.02,19.0,2.0,13.0,2.0,1.0,0,3,0,False,juti
2886,4.3,Women,Flipkart,899,55.62,73.0,14.0,44.0,13.0,11.0,1,4,0,False,sandal
8638,4.4,Women,Flipkart,2799,62.84,114.0,9.0,72.0,27.0,9.0,2,3,1,False,shoe
2393,4.1,Men,Flipkart,349,5.73,2842.0,378.0,1453.0,766.0,295.0,130,198,1,False,slipper
9281,3.9,Men,Flipkart,999,56.96,2493.0,268.0,1170.0,542.0,343.0,151,287,0,False,other
4311,4.0,Men,Flipkart,1499,63.38,353.0,53.0,196.0,54.0,36.0,24,43,0,False,shoe
17675,3.6,Men,Flipkart,999,28.83,8.0,1.0,4.0,1.0,1.0,0,2,0,False,juti
15856,4.1,Women,Flipkart,1200,54.25,13.0,3.0,7.0,2.0,2.0,2,0,0,False,boot
17849,3.7,Men,Flipkart,998,67.13,3061.0,384.0,1444.0,527.0,415.0,215,460,1,True,sneaker
6300,3.7,Women,Flipkart,699,67.38,1038.0,135.0,489.0,169.0,140.0,86,150,0,False,sandal
3025,4.0,Women,Flipkart,1299,46.19,25.0,2.0,14.0,6.0,1.0,0,4,0,False,boot
13693,4.1,Men,Flipkart,499,10.02,11325.0,1415.0,6627.0,1988.0,1176.0,555,979,1,False,sneaker
14897,4.2,Women,Flipkart,599,10.02,60.0,9.0,34.0,14.0,7.0,1,4,1,False,sandal
33,4.2,Women,Flipkart,850,45.05,2441.0,341.0,946.0,662.0,47.0,141,121,1,False,sandal
1608,3.7,Men,Flipkart,1498,56.68,1037.0,101.0,481.0,168.0,139.0,99,150,1,True,sneaker
3481,4.1,Men,Flipkart,499,53.71,3593.0,500.0,1945.0,717.0,453.0,175,303,0,False,other
846,4.1,Men,Flipkart,1960,62.03,889.0,120.0,273.0,189.0,231.0,46,85,1,False,boot
2219,5.0,Women,Flipkart,999,61.06,3.0,0.0,3.0,0.0,0.0,0,0,0,False,sandal
11547,4.3,Women,Flipkart,999,70.07,709.0,96.0,443.0,140.0,49.0,33,44,1,False,sandal
15313,3.9,Men,Flipkart,2499,84.03,20656.0,2722.0,10035.0,3812.0,2938.0,1450,2421,1,True,sneaker
13604,4.6,Women,Flipkart,799,56.32,5.0,0.0,4.0,0.0,1.0,0,0,0,False,sandal
13878,3.9,Women,Flipkart,999,52.55,988.0,122.0,488.0,221.0,115.0,56,108,1,False,sneaker
3774,3.7,Women,Flipkart,499,60.12,757.0,94.0,295.0,231.0,90.0,52,89,0,False,flip
5986,3.7,Women,Flipkart,999,55.06,40.0,4.0,18.0,6.0,7.0,2,7,0,False,shoe
11687,4.1,Women,Flipkart,599,34.06,193.0,31.0,105.0,46.0,19.0,8,15,0,False,other
10551,4.0,Women,Flipkart,1497,77.29,274.0,41.0,145.0,55.0,32.0,15,25,0,True,flip
16308,4.4,Women,Flipkart,3695,37.0,280.0,24.0,178.0,66.0,12.0,5,16,1,False,shoe
16080,4.1,Women,Flipkart,349,43.84,217.0,18.0,127.0,31.0,24.0,13,22,0,False,bellie
9950,4.1,Women,Flipkart,999,68.37,323.0,52.0,177.0,58.0,50.0,14,24,1,False,sandal
16317,4.2,Men,Flipkart,1049,20.02,19768.0,2999.0,11191.0,4504.0,2002.0,755,1316,1,False,shoe
15284,3.9,Women,Flipkart,999,55.06,1409.0,194.0,692.0,287.0,188.0,84,161,1,False,sandal
10795,4.3,Women,Flipkart,999,50.05,89.0,14.0,57.0,16.0,7.0,5,4,0,False,boot
2495,3.9,Men,Flipkart,999,50.05,5362.0,676.0,2648.0,966.0,717.0,360,671,1,False,shoe
19548,4.3,Men,Flipkart,1299,30.02,584.0,80.0,292.0,146.0,72.0,20,54,1,False,flip
6341,4.0,Men,Flipkart,999,78.78,737.0,92.0,365.0,186.0,93.0,37,56,0,False,sandal
10391,3.9,Men,Flipkart,2900,83.66,57.0,10.0,25.0,19.0,5.0,1,7,1,True,sneaker
19431,3.6,Men,Flipkart,1099,70.97,321.0,33.0,148.0,44.0,49.0,21,59,1,False,sneaker
20301,4.2,Men,Flipkart,5799,60.01,321.0,47.0,184.0,75.0,27.0,10,25,1,False,sneaker
9844,4.0,Women,Flipkart,1299,78.83,4247.0,540.0,2390.0,652.0,450.0,258,497,0,False,sandal
11611,4.4,Women,Flipkart,2299,26.1,367.0,51.0,251.0,58.0,20.0,12,26,0,False,sandal
11906,4.3,Women,Flipkart,1690,50.0,34.0,5.0,20.0,8.0,4.0,0,2,1,False,bellie
581,4.2,Women,Flipkart,890,60.46,86.0,13.0,36.0,8.0,5.0,5,7,0,False,boot
4702,3.9,Women,Flipkart,999,52.55,190.0,23.0,88.0,43.0,24.0,19,16,1,False,other
11183,4.0,Men,Flipkart,799,63.7,21870.0,2498.0,12418.0,3721.0,2309.0,1070,2352,0,False,slipper
4673,3.8,Men,Flipkart,1199,40.03,4.0,2.0,2.0,1.0,0.0,0,1,0,False,other
6993,4.1,Women,Flipkart,2490,50.0,33.0,3.0,18.0,6.0,5.0,2,2,1,False,sandal
15993,3.6,Men,Flipkart,3385,55.01,5.0,2.0,3.0,0.0,0.0,1,1,1,False,other
18186,3.4,Men,Amazon,599,36.73,293.0,82.0,25.0,7.0,12.0,17,39,0,False,sneaker
11072,4.0,Women,Flipkart,799,46.68,490.0,73.0,221.0,156.0,53.0,19,41,0,False,sandal
5464,4.0,Men,Flipkart,799,37.55,3046.0,425.0,1555.0,740.0,352.0,133,266,1,False,flip
14262,4.0,Women,Flipkart,899,66.74,55.0,6.0,27.0,15.0,6.0,1,6,0,False,bellie
7037,4.4,Women,Flipkart,4999,35.01,594.0,66.0,373.0,145.0,41.0,13,23,1,False,shoe
11267,3.8,Men,Flipkart,799,18.77,130.0,19.0,59.0,32.0,12.0,7,20,1,False,sandal
7465,4.0,Women,Flipkart,999,55.06,658.0,82.0,302.0,170.0,93.0,43,51,1,False,sandal
19359,3.8,Women,Flipkart,999,40.04,40.0,4.0,17.0,10.0,6.0,2,5,1,False,sandal
7231,4.2,Men,Flipkart,999,16.02,11091.0,1615.0,6265.0,2829.0,996.0,332,669,1,False,shoe
16785,3.8,Women,Flipkart,750,57.47,11.0,0.0,4.0,1.0,6.0,0,0,0,False,sandal
8333,4.1,Women,Flipkart,1499,76.05,213.0,29.0,118.0,51.0,21.0,7,18,0,False,sandal
9328,3.9,Women,Flipkart,499,36.87,250.0,34.0,116.0,50.0,46.0,16,22,1,False,sneaker
12683,3.3,Men,Flipkart,3329,85.01,57.0,5.0,23.0,6.0,7.0,9,12,0,False,sneaker
14655,3.8,Women,Flipkart,1499,60.04,68.0,9.0,31.0,12.0,13.0,4,8,1,False,sandal
11425,3.3,Women,Flipkart,499,10.02,44.0,3.0,11.0,14.0,4.0,6,9,1,False,bellie
2799,4.0,Women,Flipkart,1899,69.04,10.0,1.0,5.0,2.0,2.0,0,1,0,False,sandal
3622,3.8,Women,Flipkart,999,60.06,1292.0,136.0,582.0,292.0,173.0,95,150,0,False,sandal
12919,4.0,Women,Flipkart,699,60.09,110.0,10.0,59.0,16.0,16.0,13,6,0,False,juti
15131,3.9,Men,Flipkart,1499,43.03,602.0,79.0,283.0,151.0,75.0,40,53,1,False,flip
18556,3.9,Men,Flipkart,999,57.56,25.0,2.0,13.0,3.0,5.0,2,2,0,False,juti
20404,4.3,Women,Flipkart,999,60.26,2348.0,396.0,1530.0,376.0,189.0,84,169,0,False,boot
16443,4.0,Women,Flipkart,899,57.84,4.0,0.0,2.0,0.0,2.0,0,0,1,False,sandal
9134,4.0,Men,Flipkart,998,50.0,334.0,42.0,181.0,62.0,39.0,17,35,1,False,sandal
7434,4.0,Women,Flipkart,999,72.07,866.0,119.0,390.0,234.0,137.0,38,67,1,False,bellie
2420,3.8,Men,Flipkart,499,26.45,1515.0,123.0,790.0,186.0,172.0,117,250,1,False,shoe
2559,3.8,Women,Flipkart,499,36.07,1396.0,188.0,662.0,254.0,190.0,105,186,1,False,sandal
13020,3.8,Men,Flipkart,999,62.06,10027.0,1279.0,4889.0,1599.0,1373.0,771,1395,1,False,other
20313,4.4,Men,Flipkart,699,30.04,250.0,23.0,156.0,53.0,29.0,5,7,1,False,flip
20334,3.6,Women,Flipkart,999,30.03,98.0,19.0,38.0,21.0,16.0,8,14,0,False,boot
3839,3.7,Women,Flipkart,998,55.01,361.0,51.0,161.0,77.0,46.0,27,52,1,True,sneaker
11831,4.2,Men,Flipkart,949,16.75,3223.0,402.0,1144.0,572.0,286.0,107,179,1,False,shoe
8733,4.0,Men,Flipkart,999,53.05,28.0,2.0,16.0,3.0,5.0,2,2,0,False,other
17396,4.2,Men,Flipkart,329,10.64,18122.0,2306.0,9932.0,4623.0,1962.0,694,911,1,False,slipper
20794,4.1,Men,Flipkart,999,63.16,74.0,10.0,40.0,16.0,7.0,6,5,1,False,flip
19788,4.2,Men,Flipkart,999,16.02,11088.0,1615.0,6263.0,2828.0,996.0,332,669,1,False,shoe
2188,4.2,Men,Flipkart,5295,29.99,1130.0,126.0,680.0,253.0,69.0,40,88,1,False,shoe
6494,4.2,Women,Flipkart,599,46.24,85.0,10.0,36.0,18.0,9.0,3,6,0,False,juti
17473,3.8,Men,Flipkart,1299,75.75,17201.0,2435.0,7829.0,3136.0,2657.0,1354,2225,1,False,shoe
20761,4.0,Men,Flipkart,499,20.04,149.0,11.0,76.0,24.0,29.0,7,13,0,False,mojaris
13991,3.8,Men,Flipkart,699,58.66,7751.0,857.0,3928.0,1107.0,889.0,644,1183,0,False,sneaker
19562,4.1,Men,Flipkart,4299,65.13,360.0,46.0,192.0,78.0,42.0,17,31,1,False,shoe
1791,4.3,Women,Flipkart,999,18.02,5646.0,828.0,3019.0,1729.0,529.0,151,218,1,False,shoe
8886,4.4,Women,Flipkart,999,47.45,5.0,0.0,3.0,1.0,1.0,0,0,0,False,boot
497,4.1,Women,Flipkart,1001,52.45,788.0,122.0,86.0,150.0,101.0,68,46,0,False,boot
1938,5.0,Women,Flipkart,9600,58.74,3.0,0.0,3.0,0.0,0.0,0,0,0,False,boot
15545,3.7,Men,Flipkart,999,62.06,6.0,1.0,3.0,1.0,0.0,1,1,0,False,mojaris
17361,3.7,Men,Flipkart,999,60.06,3163.0,393.0,1498.0,478.0,379.0,252,556,1,True,flip
2569,4.5,Women,Flipkart,4499,43.01,49.0,9.0,34.0,12.0,1.0,0,3,1,False,shoe
14737,4.2,Women,Flipkart,999,64.16,923.0,162.0,539.0,195.0,106.0,39,44,0,False,boot
5872,4.3,Women,Flipkart,6499,37.01,11.0,2.0,8.0,0.0,0.0,0,2,1,False,shoe
20315,4.6,Women,Flipkart,499,60.12,8.0,0.0,6.0,1.0,1.0,0,0,0,False,juti
15761,4.3,Women,Flipkart,1199,56.63,40.0,12.0,24.0,7.0,5.0,1,2,1,False,sandal
7373,4.1,Women,Flipkart,999,55.06,14.0,2.0,8.0,2.0,1.0,3,0,1,False,sandal
15923,3.7,Men,Flipkart,999,70.57,3385.0,317.0,1750.0,409.0,385.0,287,554,1,False,shoe
19569,4.0,Women,Flipkart,1299,65.43,23.0,2.0,14.0,2.0,3.0,2,2,0,False,juti
7230,4.4,Men,Flipkart,799,37.55,28.0,6.0,18.0,4.0,5.0,0,1,0,False,mojaris
4820,4.3,Women,Flipkart,1899,36.86,4.0,0.0,2.0,1.0,1.0,0,0,0,False,bellie
20811,4.2,Men,Flipkart,3895,33.02,4388.0,613.0,2602.0,878.0,328.0,164,416,1,False,other
787,3.7,Men,Flipkart,856,75.08,847.0,94.0,369.0,99.0,174.0,128,102,0,False,flip
2968,4.3,Women,Flipkart,499,60.12,11.0,0.0,2.0,6.0,1.0,0,1,0,False,bellie
1234,4.1,Women,Flipkart,999,62.06,916.0,155.0,496.0,184.0,112.0,43,81,0,False,boot
3994,4.0,Women,Flipkart,999,63.16,873.0,138.0,445.0,200.0,122.0,38,69,1,False,sandal
11317,4.1,Women,Flipkart,599,39.9,10451.0,1220.0,5358.0,2796.0,1224.0,461,612,1,False,flip
5526,4.1,Women,Flipkart,499,40.08,17713.0,2433.0,9604.0,3714.0,2118.0,932,1344,1,False,other
967,4.1,Men,Flipkart,1767,0.18,1618.0,216.0,3.0,3.0,5.0,1,6,1,False,other
6601,4.0,Women,Flipkart,699,43.06,183.0,23.0,89.0,42.0,29.0,10,13,1,False,sandal
9650,4.1,Women,Flipkart,1699,11.77,366.0,34.0,196.0,83.0,36.0,18,33,1,False,shoe
18296,3.6,Women,Flipkart,499,33.47,291.0,35.0,116.0,53.0,45.0,33,44,1,False,sandal
2132,3.4,Women,Flipkart,999,25.03,18.0,2.0,5.0,5.0,3.0,2,3,0,False,sandal
4938,4.3,Women,Flipkart,4499,54.99,47.0,7.0,27.0,11.0,6.0,2,1,1,False,sandal
18715,3.2,Men,Amazon,499,5.61,3.0,2.0,23.0,10.0,17.0,21,29,0,False,sneaker
2681,3.4,Women,Flipkart,999,25.03,18.0,2.0,5.0,5.0,3.0,2,3,0,False,sandal
12095,4.2,Men,Amazon,499,20.04,61.0,48.0,6.0,2.0,9.0,28,55,0,False,sneaker
5091,3.8,Women,Flipkart,999,76.38,12787.0,1677.0,6066.0,2414.0,1876.0,910,1521,0,False,flip
19832,4.1,Men,Flipkart,1499,66.71,233.0,30.0,132.0,42.0,27.0,13,19,1,False,shoe
10563,3.9,Women,Flipkart,4795,49.66,121.0,12.0,65.0,25.0,6.0,8,17,1,False,sneaker
18933,4.2,Women,Flipkart,4299,35.01,166.0,24.0,95.0,38.0,12.0,7,15,1,False,bellie
18610,4.1,Men,Flipkart,1299,32.1,549.0,80.0,286.0,127.0,74.0,28,34,1,False,other
19776,4.1,Men,Flipkart,1899,12.11,991.0,119.0,552.0,215.0,104.0,48,72,0,False,shoe
14221,4.0,Men,Flipkart,499,43.89,3713.0,449.0,2099.0,567.0,415.0,214,418,0,False,shoe
9097,4.6,Women,Flipkart,5999,45.01,8.0,1.0,6.0,0.0,0.0,1,0,1,False,sneaker
15562,3.8,Men,Flipkart,998,62.12,6881.0,945.0,3128.0,1402.0,1093.0,471,787,1,True,other
8218,4.3,Women,Flipkart,549,0.73,28.0,4.0,20.0,3.0,1.0,2,2,0,False,flip
9907,4.0,Women,Flipkart,799,50.06,153.0,15.0,75.0,36.0,16.0,13,13,0,False,sandal
