id,title,Rating,maincateg,platform,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,price1
3038,PAMINO Outdoors For Men  (Blue),4.4,Men,Flipkart,2499,60.02%,9.0,1.0,5.0,3.0,1.0,0,0,1,999
18503,CAMANDO Running Shoes For Men  (Black),4.2,Men,Flipkart,1699,25.01%,1878.0,281.0,1060.0,414.0,199.0,63,142,1,1274
20558,Bellies For Women  (Multicolor),4.0,Women,Flipkart,499,57.92%,548.0,90.0,282.0,113.0,89.0,23,41,1,210
1300,Boots For Women  (Brown),4.5,Women,Flipkart,5299,70.01%,121.0,17.0,81.0,28.0,4.0,2,6,0,1589
1797,Women Blue Heels Sandal,4.1,Women,Flipkart,999,33.53%,192.49566650390625,7.45280647277832,779.0,22.472225189208984,151.0,79,107,1,664
6063,For Women  (Pink),3.5,Women,Flipkart,599,58.43%,4.0,1.0,1.0,1.0,1.0,1,0,0,249
14616,Women Black Heels Sandal,4.2,Women,Flipkart,999,43.04%,128.0,17.0,76.0,22.0,15.0,9,6,1,569
17018,Flip Flops,3.3,Women,Flipkart,499,66.13%,311.798828125,3.0782809257507324,1.0,1.0,0.0,2,0,0,169
10993,Double X Bellies For Women  (Yellow),4.0,Women,Flipkart,999,80.08%,1838.0,308.0,843.0,493.0,262.0,94,146,1,199
8408,Flip Flops,4.1,Men,Flipkart,349,5.73%,2842.0,378.0,1453.0,766.0,295.0,130,198,1,329
2567,Double Buckle Women's Ankle Lenght Black Boots For Women  (Black),3.6,Women,Flipkart,499,19.44%,267.0,38.0,122.0,41.0,35.0,25,44,0,402
14457,Women Red Heels Sandal,3.7,Women,Flipkart,699,19.31%,125.0,20.0,49.0,28.0,22.0,9,17,0,564
15287,Women Beige Heels Sandal,3.8,Men,Flipkart,999,50.05%,186.6646728515625,5.666237831115723,56.653053283691406,30.99599266052246,19.89729118347168,132,235,0,499
8096,Casuals For Men  (Black),3.7,Men,Flipkart,999,60.56%,44.0,8.0,20.0,9.0,3.0,6,6,0,394
15505,"Women Beige, White Flats Sandal",3.8,Women,Flipkart,499,69.34%,516.0,55.0,241.0,94.0,70.0,42,66,1,153
19078,Running Shoes For Men  (Black),3.9,Men,Flipkart,1199,72.39%,263.0,34.0,157.0,27.0,24.0,17,38,0,331
6712,PUPG Style Flip Flop Offcourt Slipper for Men Slides,3.4,Men,Flipkart,499,60.12%,139.0,19.0,64.0,16.0,12.0,12,35,0,199
19643,STEPUPP WOMEN BLACK GOLD SLIPPER Flip Flops,3.6,Women,Flipkart,249,40.16%,1431.0,182.0,624.0,221.0,238.0,134,214,0,149
17703,Designer Jaipuri Silk Jutti Ethnic Wear Bellies Rajasthani Mojari for Women and Girls Bellies For Women  (Multicolor),4.3,Women,Flipkart,999,40.04%,35.0,4.0,23.0,4.0,3.0,2,2,0,599
17771,Leather Semi-formals Slip On For Men  (Brown),4.1,Men,Flipkart,5795,70.01%,575.0,79.0,307.0,139.0,62.0,25,42,1,1738
7853,Men Navy Casual Sandal,4.1,Men,Flipkart,2695,31.61%,2871.0,372.0,1404.0,826.0,315.0,116,210,1,1843
9202,Men Green Casual Sandal,4.2,Men,Flipkart,339,2.36%,274.0,33.0,146.0,70.0,34.0,13,11,1,331
836,Slides,4.0,Men,Flipkart,1872,53.68%,1581.0,138.0,1313.0,284.0,337.0,61,155,1,732
20263,Punjabi Jutis For Women  (Grey),3.3,Women,Flipkart,2500,56.04%,4.0,0.0,2.0,0.0,0.0,1,1,0,1099
2604,Peach Slip On Jutis For Women  (Natural),4.1,Women,Flipkart,599,17.86%,139.0,16.0,78.0,29.0,10.0,8,14,0,492
821,Women Black Wedges Sandal,3.8,Women,Flipkart,441,19.38%,287.0,47.0,159.0,102.0,42.0,25,8,0,457
17622,Stylish Casual Sports Shoe Sneakers For Women  (Black),4.1,Women,Flipkart,999,31.43%,325.0,55.0,181.0,62.0,41.0,15,26,0,685
18095,Sports Mesh Running Shoes For Women  (Green),4.0,Women,Flipkart,899,15.91%,937.0,130.0,448.0,257.0,101.0,42,89,1,756
10159,Ethnic classy nagra Casuals For Men  (Tan),3.9,Men,Flipkart,799,56.57%,138.0,27.0,76.0,21.0,11.0,6,24,0,347
6961,Women Beige Heels Sandal,3.9,Women,Flipkart,999,66.87%,175.0,14.0,84.0,37.0,26.0,7,21,0,331
9478,By Bata Lace Up Shoes For Men  (Black),4.2,Men,Flipkart,3299,9.76%,436.0,43.0,225.0,129.0,38.0,17,27,0,2977
2607,top casual for men Casuals For Men  (Beige),4.1,Men,Flipkart,999,54.96%,586.0,72.0,337.0,105.0,52.0,34,58,0,450
16325,Men Brown Sports Sandal,4.1,Men,Flipkart,499,20.04%,280.0,58.0,139.0,82.0,32.0,9,18,0,399
265, Synthetic Leather Casual Boots for Women and Girls Boots for Women Boots For Women  (White),4.8,Women,Flipkart,1062,50.05%,10.0,0.0,10.0,2.0,4.0,1,3,0,593
7845,"Womens Comfort Stylish Trending with colorful Printed Slippers combo (Pack Of 4 pairs) Flip Flops, size 8 Slippers",3.5,Women,Flipkart,1099,77.80%,810.0,12.135284423828125,44.34750747680664,126.0,149.0,85,144,0,244
8092,Comfortable Stylish Latest Design Walking Shoes For Women  (Black),4.3,Women,Flipkart,999,35.04%,469.0,73.0,21.333812713623047,4.7166337966918945,37.0,22,28,1,649
11879,Derby For Men  (Black),4.0,Men,Flipkart,6599,75.01%,300.0,42.0,151.0,78.0,28.0,15,28,0,1649
8948,Boots For Women  (Black),4.3,Women,Flipkart,999,40.04%,146.0,28.0,90.0,29.0,11.0,7,6,1,599
13525,Women Black Heels Sandal,4.3,Women,Flipkart,1699,40.97%,312.0,65.0,181.0,75.0,28.0,9,19,1,1003
18487,Formal Shoes Slip On For Men  (Black),4.0,Men,Flipkart,999,62.06%,128.0,21.0,66.0,22.0,24.0,8,8,0,379
281,Punjabi Shoes For Men Jutis For Men  (White),3.8,Men,Flipkart,1085,70.07%,137.0,16.0,10.0,45.0,20.0,10,19,1,375
1717,SFG-517 Flip Flops,4.2,Men,Flipkart,329,8.51%,47319.0,5619.0,25618.0,11932.0,5218.0,1859,2692,1,301
11306,NG-034 Bellies For Women  (Tan),4.0,Women,Flipkart,999,58.46%,3.0,0.0,0.0,3.0,0.0,0,0,0,415
3130,Casuals For Men  (Black),3.8,Men,Flipkart,999,56.86%,27927.0,3543.0,14238.0,4295.0,3456.0,1962,3976,1,431
4497,"SL-154 Walking Shoes For Women  (Black, Pink)",4.2,Women,Flipkart,999,10.01%,362.0,35.0,198.0,98.0,29.0,9,28,0,899
8755,Women Black Wedges Sandal,4.2,Women,Flipkart,499,9.82%,95.0,10.0,47.0,34.0,6.0,3,5,1,450
9199,"Women Black, Brown Sports Sandal",3.6,Women,Flipkart,1299,55.04%,12.0,3.0,4.0,3.0,3.0,0,2,1,584
5691,"Men Navy, Grey Casual Sandal",4.2,Men,Flipkart,749,15.09%,18326.0,2518.0,10038.0,4554.0,1930.0,663,1141,1,636
14332,"Bella Toes Presents Women's/Ladies/Female/Girls Trendy Lightweight Comfortable, Casualwear White Lace-Up Sneakers Shoes_(8804)",3.8,Women,Amazon,495,19.39%,326.0,131.0,13.0,4.0,17.0,24,42,0,399
16750,Slippers,3.9,Women,Flipkart,499,30.06%,181.5303955078125,4.4673171043396,43.89421463012695,10.0,2.147496461868286,2,10,1,349
7034,Women Blue Sports Sandal,4.6,Women,Flipkart,1020,7.06%,19.0,5.0,14.0,2.0,3.0,0,0,1,948
3549,Flip Flops,4.0,Women,Flipkart,1298,61.56%,24.0,3.0,13.0,4.0,3.0,2,2,1,499
12819,Combo Pack of 4 Casual Sneakers With Sneakers For Men  (Multicolor),4.1,Men,Flipkart,1996,70.99%,40227.0,5506.0,23065.0,7107.0,4570.0,2003,3482,1,579
19878,Women Gold Heels Sandal,4.0,Women,Flipkart,1299,53.89%,22.0,3.0,14.0,3.0,4.0,1,2,1,599
7778,Leather Formal Brogues Oxford For Men  (Brown),4.2,Men,Flipkart,4995,70.01%,4337.0,586.0,2374.0,1097.0,430.0,153,283,1,1498
13955,"Women Beige, Gold Heels Sandal",4.2,Women,Flipkart,1249,60.05%,145.0,18.0,85.0,30.0,14.0,6,10,0,499
7813,"AADI MEN""S BLACK NEW LOOK FORMAL BROGUES Derby For Men  (Black)",3.9,Men,Flipkart,749,53.40%,7846.0,1111.0,3846.0,1666.0,1101.0,411,822,1,349
1916,Perfect Stylish Girls Casual Shoes Sneakers For Women  (White),4.3,Women,Flipkart,999,60.06%,10486.0,1531.0,6225.0,2261.0,1050.0,370,580,1,399
2978,"Combo pack of 4 casual, sneaker shoes for women Sneakers For Women  (Multicolor)",3.6,Women,Flipkart,1994,49.90%,16.0,1.0,7.0,3.0,2.0,1,3,0,999
14427,Fila Men's Icon Sneakers,4.1,Men,Amazon,1954,60.39%,100.26443481445312,25.0,19.03623390197754,4.616528034210205,10.0,9,64,1,774
19089,"Latest Stylish Look Lightweight-Silicon Rubber Flip Flop for Men's & Boy's| Sweat Resistant, Non Slip and Water-Proof Slides - Indoor and Outdoor Casual wear Slippers Slippers",3.8,Men,Flipkart,499,32.26%,5995.0,723.0,2844.0,1089.0,810.0,382,870,1,338
3660,Slip On For Women  (Black),4.8,Women,Flipkart,2099,52.41%,4.0,1.0,3.0,1.0,0.0,0,0,0,999
9168,Women Grey Flats Sandal,4.0,Women,Flipkart,899,62.85%,1334.0,181.0,656.0,314.0,158.0,79,127,1,334
3953,Women Pink Wedges Sandal,3.6,Women,Flipkart,999,40.04%,19.0,2.0,6.0,7.0,1.0,2,3,1,599
20880,Women Black Flats Sandal,4.0,Women,Flipkart,999,62.76%,20.0,4.0,10.0,2.0,6.0,2,0,1,372
15663,Women Gold Heels Sandal,4.1,Women,Flipkart,999,43.04%,66.0,6.0,36.0,13.0,8.0,4,5,1,569
12833,Mojaris For Women  (Orange),3.8,Women,Flipkart,499,43.09%,91.0,12.0,44.0,13.0,19.0,4,11,1,284
20358,Starlight Idp Walking Shoes For Men  (Black),4.0,Men,Flipkart,3999,60.02%,1849.0,21.350866317749023,908.0,39.73697280883789,196.0,99,176,1,1599
17942,Women Black Wedges Sandal,4.0,Women,Flipkart,499,70.14%,4694.0,649.0,2508.0,790.0,630.0,292,474,0,149
17240,EXPLORE RUN MU<U+FFFD> LP Running Shoes For Men  (Grey),4.2,Men,Flipkart,2599,40.02%,2434.0,403.0,1334.0,659.0,220.0,83,138,1,1559
17566,GO FLEX MAX Walking Shoes For Women  (Navy),4.6,Women,Flipkart,5999,54.99%,42.0,4.0,28.0,13.0,1.0,0,0,1,2700
11182,GO WALK 5-PERFECT Walking Shoes For Women  (Navy),4.5,Women,Flipkart,5999,30.01%,78.0,14.0,53.0,18.0,2.0,1,4,1,4199
17354,Men's Formal Slip on Slip On For Men  (Black),4.2,Men,Flipkart,999,45.45%,162.0,16.0,87.0,41.0,22.0,5,7,0,545
1825,Women Tan Wedges Sandal,4.1,Women,Flipkart,999,50.05%,631.0,101.0,330.0,150.0,64.0,38,49,1,499
2523,Women Orange Wedges Sandal,3.9,Women,Flipkart,999,45.05%,1392.0,239.0,676.0,309.0,186.0,95,125,0,549
18016,Women Brown Flats Sandal,4.4,Women,Flipkart,599,38.40%,61.0,5.0,41.0,13.0,7.0,1,1,1,369
4658,Flip Flops,4.0,Women,Flipkart,1298,61.56%,24.0,3.0,13.0,4.0,3.0,2,2,1,499
4918,Men's Black Ethnic Punjabi Pointed Mojari Mojaris For Men  (Black),3.8,Men,Flipkart,999,25.03%,80.0,15.0,39.0,16.0,9.0,5,11,0,749
4465,"Women SL-88 Grey Pink Running Shoes For Women  (Pink, Grey)",4.3,Women,Flipkart,999,15.92%,5646.0,828.0,3019.0,1729.0,529.0,151,218,1,840
1690,Boots For Men  (Black),4.1,Men,Flipkart,1599,61.48%,124.0,34.0,72.0,21.0,13.0,4,14,0,616
10272,Combo Pack of 2 Latest Collection Stylish Loafers Sneakers Shoes For Women Sneakers For Women  (Multicolor),4.0,Women,Flipkart,998,47.39%,605.0,92.0,304.0,126.0,82.0,39,54,1,525
8168,Running Shoes For Men  (Yellow),4.1,Men,Flipkart,999,52.55%,1072.0,130.0,636.0,163.0,98.0,69,106,1,474
10942,Slip On For Men  (Black),4.1,Men,Flipkart,5895,70.01%,271.0,31.0,142.0,66.0,30.0,14,19,0,1768
7446,Women Black Heels Sandal,4.2,Women,Flipkart,1249,57.81%,558.0,76.0,337.0,111.0,50.0,23,36,1,527
6911,Street Smart Canvas Shoes For Men  (White),4.0,Men,Flipkart,999,35.04%,641.0,83.0,334.0,144.0,65.0,28,70,0,649
10802,Women Tan Flats Sandal,3.9,Women,Flipkart,899,55.62%,9830.0,1431.0,4690.0,2208.0,1396.0,569,963,1,399
3102,Women Black Wedges Sandal,3.7,Women,Flipkart,499,5.81%,540.0,94.0,226.0,113.0,81.0,41,79,1,470
6545,Women Brown Wedges Sandal,4.2,Women,Flipkart,499,24.85%,83.5058822631836,3.134608030319214,187.0,4.81229829788208,25.0,13,22,0,375
542,Slippers,4.2,Women,Flipkart,754,50.06%,2142.0,277.0,1693.0,953.0,400.0,154,44,1,466
20824,blk 2020 Old Skool Sneakers Sneakers For Men  (Black),3.8,Men,Flipkart,4990,70.14%,695.0,80.0,327.0,148.0,91.0,43,86,0,1490
18491,"Smily-31 Black Pink Running Shoes,Casual Shoes,Canvas Shoes,Loafers,Sneakers,Training Shoes,Sports Shoes, Slip On Sneakers For Women  (Black)",3.9,Women,Flipkart,499,20.04%,1831.0,292.0,825.0,450.0,299.0,97,161,1,399
2334,Casuals For Women  (Black),4.0,Women,Flipkart,3995,38.02%,6.0,0.0,2.0,2.0,2.0,0,0,1,2476
7897,Men Brown Clogs Sandal,3.9,Men,Flipkart,3995,29.99%,455.0,44.0,220.0,97.0,52.0,26,60,1,2797
18072,Men 201 Casuals For Men  (Black),3.9,Men,Flipkart,1299,82.37%,137.9742431640625,130.0,48.393638610839844,178.0,14.397743225097656,71,144,1,229
20466,Women Multicolor Sports Sandal,4.1,Women,Flipkart,625,30.08%,114.0,10.0,62.0,26.0,10.0,4,12,0,437
4384,Women Yellow Heels Sandal,4.2,Women,Flipkart,3198,46.87%,48.0,8.0,30.0,7.0,6.0,1,4,0,1699
5720,ZOOM PLUS Running Shoe For Men  (Black),4.0,Men,Flipkart,2699,50.02%,3132.0,414.0,1560.0,757.0,358.0,117,340,1,1349
6689,"Breathable, Walking, Running, Casual,Gym Shoes Walking Shoes For Women  (Pink)",4.0,Women,Flipkart,999,55.06%,5097.0,713.0,2487.0,1257.0,670.0,295,386,1,449
16627,"Gold Red Antique Wedding Shoes Formal Shoes Handmade Jooti Ethnic Jutti Mens Mojari Jutis For Men  (Gold, Red)",4.2,Men,Flipkart,799,37.55%,22.0,5.0,14.0,3.0,2.0,1,2,0,499
12968,Women Blue Flats Sandal,4.0,Women,Flipkart,699,61.52%,52.0,12.0,32.0,6.0,5.0,1,9,1,269
2973,Casuals For Men  (Black),3.7,Women,Flipkart,999,60.56%,148.49032592773438,3.3888721466064453,9.370145797729492,9.0,3.0,6,6,0,394
19408,"Walking Shoes,Gym Shoes,Knit Sports Shoes,Training Shoes,Sports Shoes, Running Shoes,Casual Shoes Running Shoes For Men  (Navy, Blue)",4.1,Men,Flipkart,599,20.87%,31694.0,4592.0,16864.0,7706.0,3678.0,1295,2151,1,474
18125,Jutis For Women  (Multicolor),3.9,Women,Flipkart,499,60.12%,48.0,11.0,23.0,11.0,10.0,4,3,1,199
19038,Men Grey Casual Sandal,4.2,Men,Flipkart,2899,63.88%,2590.0,309.0,1291.0,796.0,269.0,93,141,1,1047
20431,Bellies For Women  (Tan),3.8,Women,Flipkart,847,51.71%,317.0,41.0,150.0,60.0,42.0,25,39,1,409
1462,Training & Gym Shoes For Women  (Pink),4.0,Women,Flipkart,999,38.34%,52.0,10.0,25.0,15.0,5.0,1,6,0,616
3055,Women's Ethnic Juti Mojari for Women and Girls Outdoors For Women  (Pink),4.0,Women,Flipkart,499,60.12%,66.0,11.0,34.0,16.0,7.0,3,6,0,199
13809,"Gold glitter with mirror work Jutis For Women  (Purple, Beige)",3.6,Women,Flipkart,499,37.47%,2362.0,317.0,1044.0,393.0,342.0,193,390,0,312
961,Shoes Kingdom Shoes_LB791 Mocassins Casual Shoes Loafers For Men  (Brown),3.8,Men,Flipkart,814,26.03%,7396.0,920.0,4463.0,1449.0,1025.0,571,1262,1,650
4603,Flip Flops,3.5,Women,Flipkart,700,58.29%,211.0,43.0,77.0,41.0,32.0,18,38,0,292
10266,Slides,3.8,Men,Flipkart,999,77.08%,19.0,3.0,10.0,3.0,2.0,1,3,0,229
13451,"MACIEL Casuals For Men  (Red, Black)",4.0,Men,Flipkart,2899,50.02%,2700.0,357.0,1308.0,723.0,297.0,122,250,1,1449
882,Lorex PU Sole Leather Safety Shoes ISI Outdoors For Men  (Black),4.2,Men,Flipkart,1320,5.60%,1060.0,130.0,486.0,209.0,27.0,45,86,0,1248
16224,Mesh Casual Sneakers Shoes Boys Snekers Casuals For Men  (White),4.5,Men,Flipkart,649,7.70%,24.0,7.0,17.0,4.0,2.0,0,1,1,599
11355,Women Black Flats Sandal,4.3,Women,Flipkart,999,67.07%,10859.0,1933.0,6332.0,2498.0,1156.0,355,518,1,329
17892,Women Black Wedges Sandal,4.3,Women,Flipkart,1299,53.96%,163.0,24.0,105.0,29.0,12.0,7,10,1,598
12596,Slides,4.0,Men,Flipkart,499,40.08%,185.0,24.0,101.0,27.0,27.0,13,17,1,299
1283,Derby For Men  (Brown),4.1,Men,Flipkart,5399,70.01%,347.0,39.0,184.0,87.0,40.0,14,22,1,1619
14521,"punjabi jutti , nagra , nagra shoes , jutti , jalsa , mojari , rajasthani jutti Jutis For Men  (Blue)",3.7,Men,Flipkart,499,46.09%,211.0,33.0,105.0,33.0,23.0,10,40,0,269
3491,ICEBULL LEATHER JEFL006 BROWN FORMAL SHOES FOR LADIES OR GIRLS Lace Up For Women  (Brown),4.5,Women,Flipkart,3999,65.02%,2.0,1.0,1.0,1.0,0.0,0,0,0,1399
7365,Men 5014 Latest Collection Stylish Casual Sports Loafers Shoes Sneakers Shoes Sneakers For Men  (Brown),3.9,Men,Flipkart,499,51.90%,24986.0,2702.0,13793.0,3402.0,2866.0,1708,3217,1,240
3966,Formal Shoe For Men  (Black),4.0,Men,Flipkart,2699,44.76%,2883.0,419.0,1438.0,757.0,324.0,110,254,1,1491
5991,Women Black Flats Sandal,4.2,Women,Flipkart,999,61.06%,746.0,80.0,417.0,167.0,93.0,33,36,1,389
2398,"Genuine Leather Police Shoes for Men, Tan Colour Oxford For Men  (Brown)",3.4,Men,Flipkart,999,14.51%,121.0,16.0,44.0,19.0,20.0,12,26,0,854
9379,Women Multicolor Flats Sandal,3.7,Women,Flipkart,999,49.85%,1762.0,256.0,794.0,280.0,259.0,149,280,1,501
7755,Bellies For Women  (Grey),3.8,Women,Flipkart,1699,15.01%,19.0,4.0,10.0,4.0,1.0,0,4,1,1444
10805,Women Black Flats Sandal,4.1,Women,Flipkart,999,25.03%,375.0,50.0,177.0,107.0,53.0,16,22,1,749
9251,Women Green Heels Sandal,3.9,Women,Flipkart,999,52.05%,22.0,3.0,10.0,7.0,1.0,1,3,1,479
11022,Women Black Wedges Sandal,3.7,Women,Flipkart,999,50.05%,737.0,112.0,312.0,157.0,115.0,46,107,1,499
18170,Lace Up For Men  (Black),4.2,Men,Flipkart,2895,15.03%,78.3716049194336,3.0782809257507324,119.0,46.0,24.0,5,12,1,2460
6884,Women's White Color Flip-Flops and House Slippers Slippers,4.0,Women,Flipkart,299,20.07%,1184.0,117.0,633.0,231.0,167.0,48,104,0,239
5866,Slides,4.1,Women,Flipkart,499,40.08%,786.0,125.0,410.0,169.0,112.0,36,59,1,299
3203,Slides,3.8,Men,Flipkart,999,52.55%,637.0,82.0,284.0,140.0,83.0,40,90,1,474
9258,Casuals For Men  (Black),3.6,Men,Flipkart,999,75.18%,891.0,64.0,470.0,86.0,68.0,78,189,0,248
9850,Gliders (from Liberty),4.3,Women,Amazon,499,0.00%,306.0,4.587793350219727,9.549501419067383,4.0,11.0,24,57,1,499
17689,Women Black Heels Sandal,4.1,Women,Flipkart,799,37.67%,1084.0,183.0,608.0,213.0,130.0,44,89,0,498
16180,Women Brown Wedges Sandal,4.2,Women,Flipkart,999,40.04%,9061.0,1616.0,4956.0,2057.0,1079.0,365,595,1,599
1942,pink mule Casuals For Women  (Pink),4.0,Women,Flipkart,599,65.28%,108.0,17.0,51.0,24.0,20.0,6,5,0,208
3643,Women Brown Flats Sandal,4.4,Women,Flipkart,999,30.13%,76.0,9.0,45.0,20.0,9.0,1,1,1,698
17237,Beige Loafers Bellies For Women  (Tan),4.2,Women,Flipkart,999,30.03%,46.0,1.0,25.0,9.0,8.0,2,2,1,699
6256,Women Red Heels Sandal,4.2,Women,Flipkart,999,53.65%,2150.0,320.0,1297.0,405.0,193.0,83,172,1,463
2350,Sneakers For Women  (White),4.2,Women,Flipkart,999,65.17%,9664.0,1364.0,5877.0,1914.0,883.0,369,621,0,348
8579,"Royal Look Party Wear Shoes For Men ll Casual Shoes For Men ll Latest Patent Leather Boots for Men Boots For Men  (Blue, Navy)",4.2,Men,Flipkart,1299,38.49%,2249.0,324.0,1466.0,343.0,158.0,100,182,1,799
4510,Stylish and Comfertable Boots For Women  (Black),4.1,Women,Flipkart,699,40.06%,64.0,6.0,35.0,12.0,8.0,6,3,0,419
6929,"Men's Traditional Latest Design Ethnic Nagra | Classic Design Jalsa | Mojaris, Khussa, Jutti Jutis For Men  (Black)",4.1,Men,Flipkart,799,50.06%,1182.0,142.0,642.0,255.0,139.0,50,96,1,399
14465,Slides,4.0,Women,Flipkart,499,54.11%,211.0,27.0,111.0,42.0,23.0,12,23,0,229
16045,High Top Girls Canvas Heel Sneakers Canvas Shoes For Women  (Black),4.1,Women,Flipkart,999,55.06%,602.0,92.0,322.0,131.0,74.0,33,42,1,449
7281,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.2,Women,Flipkart,4299,35.01%,166.0,24.0,95.0,38.0,12.0,7,15,1,2794
4581,"MORGAN Running Shoes For Men  (Blue, Red)",4.1,Men,Flipkart,1799,16.68%,4382.0,612.0,2531.0,871.0,395.0,187,398,1,1499
6387,Stamp IDP Flip Flops,4.3,Women,Flipkart,1499,30.15%,150.26092529296875,3.3888721466064453,20.55150604248047,101.0,40.0,10,22,1,1047
20441,LSN021 Comfortable Loafers For Women  (Tan),3.8,Women,Flipkart,999,45.05%,334.0,49.0,145.0,83.0,50.0,19,37,1,549
12115,Mojaris For Men  (Brown),3.8,Men,Flipkart,1299,65.43%,86.0,12.0,39.0,18.0,12.0,4,13,0,449
8416,Running Shoes For Men  (Yellow),4.1,Men,Flipkart,999,50.05%,106.0,11.0,64.0,17.0,7.0,5,13,1,499
13242,"Men Orange, Tan Casual Sandal",3.9,Men,Flipkart,998,70.04%,164.0,12.0,86.0,27.0,19.0,11,21,1,299
14603,"INDUS-251 Running Shoes For Men  (Grey, Blue)",4.0,Men,Flipkart,799,25.03%,13399.0,2088.0,6679.0,3236.0,1735.0,692,1057,0,599
15170,"Men Tan, Brown Sandal",4.1,Men,Flipkart,999,40.04%,1307.0,209.0,674.0,335.0,163.0,65,70,1,599
4758,WIKA_R023 Sneakers For Women  (Pink),3.8,Women,Flipkart,799,50.31%,829.0,134.0,375.0,186.0,116.0,63,89,1,397
17187,GT-XPRESS Running Shoes For Men  (Grey),4.2,Men,Flipkart,5999,43.01%,859.0,123.0,488.0,213.0,62.0,29,67,1,3419
15901,SFG 541 Black Olive Slippers,4.0,Men,Flipkart,349,8.60%,1933.0,226.0,983.0,424.0,257.0,109,160,1,319
13643,Men Black Sandal,4.0,Men,Flipkart,999,60.96%,20.0,4.0,10.0,4.0,2.0,3,1,0,390
18710,Denill Ankle Length Sneakers High Tops For Women  (White),4.0,Women,Flipkart,999,52.45%,130.0,15.0,66.0,27.0,19.0,7,11,1,475
5542,"Burst Slipon Wn s IDP Sneakers For Women  (Black, Pink)",4.3,Women,Flipkart,3999,44.56%,2604.0,403.0,1525.0,635.0,191.0,93,160,1,2217
18626,Sparx Women's Pink White Loafers-6 UK (SD0086L_PKWH0006),3.9,Women,Amazon,449,0.00%,10.0,7.0,9.0,6.0,20.0,18,46,0,449
9292,"Sneakers For Women  (Black, White)",3.6,Women,Flipkart,998,47.39%,162.0,20.0,66.0,33.0,27.0,14,23,1,525
1520,Women Multicolor Wedges Sandal,4.0,Women,Flipkart,1499,60.04%,306.0,42.0,158.0,61.0,46.0,15,26,1,599
13768,Women Grey Flats Sandal,4.1,Women,Flipkart,799,69.09%,217.0,38.0,117.0,46.0,27.0,12,16,0,247
8801,Lightweight Gymwear Sport/Training/ Gym Running Shoes For Men  (Multicolor),4.0,Men,Flipkart,1299,67.28%,160.0,32.0,94.0,17.0,20.0,11,18,1,425
9592,Women Multicolor shoes Ethnic Mule For Women  (Multicolor),4.0,Women,Flipkart,799,72.72%,3.0,1.0,1.0,1.0,1.0,0,0,0,218
13759,Women Black Heels Sandal,3.9,Women,Flipkart,999,55.06%,1609.0,200.0,785.0,301.0,217.0,109,197,1,449
16376,CL LTHR Sneakers For Women  (White),4.5,Women,Flipkart,6499,53.79%,37.0,2.0,25.0,9.0,3.0,0,1,1,3003
3577,445 Sports Shoes Casuals For Men  (Navy),4.0,Men,Flipkart,499,24.85%,237.0,32.0,127.0,38.0,33.0,17,22,1,375
11466,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (White),4.1,Women,Flipkart,999,54.25%,264.0,51.0,155.0,50.0,24.0,10,25,0,457
4063,Women Black Heels Sandal,3.9,Women,Flipkart,699,42.92%,9181.0,1622.0,4264.0,2157.0,1312.0,497,951,0,399
14687,Ethnic Men's designer Pointed noke Mojaris For Men  (Tan),3.6,Men,Flipkart,499,20.04%,61.0,7.0,28.0,9.0,6.0,9,9,0,399
16890,Flip Flops,3.9,Men,Flipkart,999,66.87%,1444.0,179.0,739.0,245.0,209.0,97,154,0,331
7807,ZAPATOZ Womens Mesh Sports Shoes,3.6,Women,Amazon,749,36.58%,413.0,216.0,15.0,6.0,15.0,23,39,1,475
11390,"PARIS-71 Canvas Shoes For Women  (White, Blue)",3.9,Women,Flipkart,499,31.66%,3015.0,507.0,1388.0,739.0,457.0,183,248,1,341
8368,Women Grey Heels Sandal,3.8,Women,Flipkart,2290,30.00%,19.83365821838379,3.0,20.0,4.616528034210205,6.0,1,7,1,1603
14915,"UA W Charged Rogue Storm Running Shoes For Women  (Black, Grey)",3.8,Women,Flipkart,8999,61.13%,8.0,0.0,4.0,2.0,0.0,0,2,1,3498
14283,Loafers For Men  (Black),3.9,Men,Flipkart,998,55.01%,93.0,14.0,47.0,18.0,12.0,5,11,1,449
12400,S-101 Lace Up For Men  (Black),4.0,Men,Flipkart,999,54.45%,87.0,15.0,44.0,20.0,8.0,5,10,0,455
20885,Women Gold Heels Sandal,4.1,Women,Flipkart,999,43.04%,101.0,19.0,53.0,26.0,10.0,5,8,1,569
11785,Men Khaki Casual Sandal,4.2,Men,Flipkart,3195,34.30%,1153.0,162.0,665.0,276.0,93.0,40,79,1,2099
9523,Flip Flops,3.7,Women,Flipkart,299,36.79%,706.0,93.0,318.0,131.0,95.0,66,92,1,189
1086,"JESS Sneakers For Men  (Red, White, Black)",4.3,Men,Flipkart,3299,51.53%,5360.0,731.0,3261.0,1234.0,410.0,154,301,1,1599
11622,Casuals For Men  (Brown),4.8,Men,Flipkart,3999,49.99%,9.0,2.0,7.0,2.0,0.0,0,0,1,2000
